cwe_name,summary,cvss
Vulnerability in GeoTools (02 Mar 2023),"A SQL Injection vulnerability has been discovered in GeoTools when executing OGC Filters with JDBCDataStore implementations. Security updates and mitigations are available.
CVE ID: CVE-2023-25158 (Critical)",4.971587806718928
Red Hat Security Updates (02 Mar 2023),Red Hat has released security updates to address multiple vulnerabilities in several products.,4.9004115665813925
Vulnerability in Mitsubishi Electric's Equipment (02 Mar 2023),"An information disclosure vulnerability due to plaintext storage of password has been discovered in Mitsubishi Electric's Equipment- MELSEC iQ-F Series which can allows to login into FTP server or Web server by obtaining plaintext credentials stored in project files.
CVE ID: CVE-2023-0457 (High)",5.173832829650614
Baicells Security Update (01 Mar 2023),"Baicells has released a security update to address an improper code exploitation via HTTP GET command injections in Baicells EG7035-M11 devices. The affected versions are Baicells EG7035-M11 devices with firmware through BCE-ODU-1.0.8.
CVE ID: CVE-2023-1097",5.663481773552312
Drupal Security Updates for Contributes Projects (01 Mar 2023),Drupal has released security updates to address multiple vulnerabilities in various Drupal modules.,4.921680126736408
NVIDIA Security Updates (01 Mar 2023),"NVIDIA has released security updates for NVIDIA CUDA Toolkit software that address vulnerabilities that can lead to Denial of Service (DoS) or information disclosure. All versions prior to 12.1 for Linux and Windows are affected. 
CVE ID: CVE-2023-0193 (Medium), CVE-2023-0196 (Low)",4.676836738726587
Versionn Security Update (01 Mar 2023),"Versionn has released a security update to address a command injection vulnerability in it. All versions of Versionn prior to 1.1.0 are affected. 
CVE ID: CVE-2023-25805 (Critical)",4.247356185455591
Vulnerability in Apache Kerby (01 Mar 2023),"A LDAP injection vulnerability has been discovered in LdapIdentityBackend for Apache Kerby. The affected versions are LdapIdentityBackend of Apache Kerby before 2.0.3.
CVE ID: CVE-2023-25613 (Critical)",4.76900923093564
Vulnerability in SourceCodester Online Pizza Ordering System (01 Mar 2023),"SQL Injection vulnerability has been discovered in SourceCodester Online Pizza Ordering System. The affected version is SourceCodester Online Pizza Ordering System 1.0.
CVE ID: CVE-2023-0910 (Critical)",5.63694892742069
Vulnerability in SourceCodester Online Pizza Ordering System (01 Mar 2023),"Missing Authentication vulnerability has been discovered in SourceCodester Online Pizza Ordering System. The affected version is SourceCodester Online Pizza Ordering System 1.0.
CVE ID: CVE-2023-0906 (Critical)",5.312075062883427
Ubuntu Released Security Updates for Multiple Products (01 Mar 2023),"Ubuntu has released security updates to address several vulnerabilities in Git, and Firefox packages. The affected products are Ubuntu 14.04 ESM, Ubuntu 20.04 LTS, and Ubuntu 18.04 LTS.",4.75012233808169
Multiple Vulnerabilities in Cisco IP Phones  (01 Mar 2023),"Multiple vulnerabilities have been discovered in the web-based management interface of Cisco IP Phones that can allow to execute arbitrary code or can cause a Denial of Service (DoS) condition. The affected products are Cisco IP Phone 6800, 7800, 7900, & 8800 Series, Unified IP Phone 7900 Series, Unified IP Conference Phone 8831 and Unified IP Conference Phone 8831 with Multiplatform Firmware. Updates are available for some products.
CVE ID: CVE-2023-20078 (Critical), CVE-2023-20079 (High)",5.731893459507218
Versionn Security Update (01 Mar 2023),"Versionn has released a security update to address a command injection vulnerability in it. All versions of Versionn prior to 1.1.0 are affected. 
CVE ID: CVE-2023-25805 (Critical)",4.247356185455591
Vulnerability in Apache Kerby (01 Mar 2023),"A LDAP injection vulnerability has been discovered in LdapIdentityBackend for Apache Kerby. The affected versions are LdapIdentityBackend of Apache Kerby before 2.0.3.
CVE ID: CVE-2023-25613 (Critical)",4.76900923093564
Vulnerability in SourceCodester Online Pizza Ordering System (01 Mar 2023),"SQL Injection vulnerability has been discovered in SourceCodester Online Pizza Ordering System. The affected version is SourceCodester Online Pizza Ordering System 1.0.
CVE ID: CVE-2023-0910 (Critical)",5.63694892742069
Vulnerability in SourceCodester Online Pizza Ordering System (01 Mar 2023),"Missing Authentication vulnerability has been discovered in SourceCodester Online Pizza Ordering System. The affected version is SourceCodester Online Pizza Ordering System 1.0.
CVE ID: CVE-2023-0906 (Critical)",5.312075062883427
Ubuntu Released Security Updates for Multiple Products (01 Mar 2023),"Ubuntu has released security updates to address several vulnerabilities in Git, and Firefox packages. The affected products are Ubuntu 14.04 ESM, Ubuntu 20.04 LTS, and Ubuntu 18.04 LTS.",4.75012233808169
Multiple Vulnerabilities in Cisco IP Phones  (01 Mar 2023),"Multiple vulnerabilities have been discovered in the web-based management interface of Cisco IP Phones that can allow to execute arbitrary code or can cause a Denial of Service (DoS) condition. The affected products are Cisco IP Phone 6800, 7800, 7900, & 8800 Series, Unified IP Phone 7900 Series, Unified IP Conference Phone 8831 and Unified IP Conference Phone 8831 with Multiplatform Firmware. Updates are available for some products.
CVE ID: CVE-2023-20078 (Critical), CVE-2023-20079 (High)",5.731893459507218
Multiple Vulnerabilities in Cisco Products (01 Mar 2023),"Multiple vulnerabilities have been discovered in several Cisco products. An attacker can exploit these vulnerabilities to take control of an affected system. Updates are available for some products.
CVE ID: CVE-2023-20104 (Medium), CVE-2023-20088 (Medium), CVE-2023-20061 (Medium), CVE-2023-20062 (Medium), CVE-2023-20069 (Medium)",5.087822045107362
WordPress Released Security Update for Maspik plugin (01 Mar 2023),"WordPress has released security updates to resolve a Cross-Site Request Forgery ( vulnerability in Maspik plugin. The affected versions are Maspik plugin versions up to and including 0.7.8.
CVE ID: CVE-2023-24008 (Medium)",4.1187453969391115
WordPress Released Security Update for WoodMart theme (01 Mar 2023),"WordPress has released security updates to resolve an unauthorized shortcode injection vulnerability in WoodMart theme. The affected versions are WoodMart theme versions up to, and including, 7.1.1.
CVE ID: CVE-2023-25790 (Medium)",4.375998271476518
Multiple Vulnerabilities in WordPress Plugins (01 Mar 2023),Multiple vulnerabilities have been discovered in various WordPress plugins. Security updates & patches are available.,5.222488623812862
Dell Security Updates (01 Mar 2023),"Dell has released security updates to address Apache Tomcat version disclosure & RabbitMQ version disclosure vulnerabilities in Dell NetWorker. The affected versions are Dell NetWorker, NVE 19.5 and earlier.
CVE ID: CVE-2023-25544 (High), CVE-2023-24567 (High)",4.411891997015812
Google Released Security Updates for Chrome (01 Mar 2023),"Google has released Chrome 111 (111.0.5563.48/49) for Android, Chrome Beta 111 (111.0.5563.49) for Android, Stable channel 111.0.5563.50 for Windows and Mac, and Beta channel 111.0.5563.50 for Windows, Mac and Linux.",5.371015794167801
Huawei Security Update (01 Mar 2023),"Huawei has released a security update to address an out-of-bounds write vulnerability in Huawei sound box product that can cause buffer overflow. The affected version is FLMG-10 10.0.1.0(H100SP22C00).
CVE ID: CVE-2022-48330 (High)",5.685529990460476
SUSE Security Updates (01 Mar 2023),SUSE has released security updates to resolve multiple vulnerabilities in several products.,4.89323140878769
Trusted Computing Group Security Update for Trusted Platform Module (01 Mar 2023),"The Trusted Computing Group (TCG) has released an update to address multiple buffer overflow vulnerabilities in the Trusted Platform Module (TPM) that allows either read-only access to sensitive data or overwriting of normally protected data. The affected version is Trusted Platform Module (TPM) 2.0 reference library specification.
CVE ID: CVE-2023-1017, CVE-2023-1018",5.8310332296719025
Red Hat Security Updates (01 Mar 2023),Red Hat has released security updates to address multiple vulnerabilities in several products.,4.9004115665813925
Multiple Vulnerabilities in Several IBM Products (01 Mar 2023),Multiple vulnerabilities have been discovered in several IBM products. An attacker can exploit these vulnerabilities to take control of an affected system. The updates are available.,5.555590259131574
Debian Security Update (01 Mar 2023),"Debian has released a security update to resolve integer overflow and buffer out-of-bounds vulnerabilities in syslog-ng package, which can cause Denial of Service (DoS) via crafted syslog input.
CVE ID: CVE-2022-38725 (High)",6.0468608374792
Aruba Security Updates (28 Feb 2023),"Aruba has released security updates to address multiple vulnerabilities in its products. The affected products are Aruba Mobility Conductor (formerly Mobility Master), Aruba Mobility Controllers, and WLAN Gateways and SD-WAN Gateways managed by Aruba Central.
CVE ID: CVE-2021-3712 (High), CVE-2023-22747 (Critical), CVE-2023-22748 (Critical), CVE-2023-22749 (Critical), CVE-2023-22750 (Critical), CVE-2023-22751 (Critical), CVE-2023-22752 (Critical), CVE-2023-22753 (High), CVE-2023-22754 (High), CVE-2023-22755 (High), CVE-2023-22756 (High), CVE-2023-22757 (High), CVE-2023-22758 (High), CVE-2023-22759 (High), CVE-2023-22760 (High), CVE-2023-22761 (High), CVE-2023-22762 (High), CVE-2023-22763 (High), CVE-2023-22764 (High), CVE-2023-22765 (High), CVE-2023-22766 (High), CVE-2023-22767 (High), CVE-2023-22768 (High), CVE-2023-22769 (High), CVE-2023-22770 (High), CVE-2023-22771 (Medium), CVE-2023-22772 (Medium), CVE-2023-22773 (Medium), CVE-2023-22774 (Medium), CVE-2023-22775 (Medium), CVE-2023-22776 (Medium), CVE-2023-22777 (Medium), CVE-2023-22778 (Medium)",5.373277149078335
Mozilla Firefox Released Security Update for Android (28 Feb 2023),"Mozilla has released a security update to address a use after free vulnerability in Firefox for Android 110.1.0. An attacker can exploit these vulnerabilities to take control of an affected system.
CVE ID: CVE-2023-25747 (High)",5.042088436089075
Multiple Vulnerabilities in EC-CUBE (28 Feb 2023),"Multiple Cross Site Scripting (XSS) vulnerabilities have been discovered in EC-CUBE that can cause execution of arbitrary scripts on the web browser. The affected products are EC-CUBE 4 series, EC-CUBE 3 series, and EC-CUBE 2 series. The security updates and workarounds are available.
CVE ID: CVE-2023-22438 (Medium), CVE-2023-25077 (Medium), CVE-2023-22838 (Medium)",5.710581445195048
Vulnerability in web2py (28 Feb 2023),"An open redirect vulnerability has been discovered in web2py admin development tool that may be redirected to an arbitrary website by accessing a specially crafted URL results in a phishing attack. The affected versions are web2py prior to 2.23.1.
CVE ID: CVE-2023-22432 (Medium)",5.711291309757104
VMware Security Update (28 Feb 2023),"VMware has released a security update to address a passcode bypass vulnerability in VMware Workspace ONE Content. All versions of VMware Workspace ONE Content running on Android are affected whereas all versions of VMware Workspace ONE Content running on iOS are unaffected.
CVE ID: CVE-2023-20857 (Medium)",4.377712763719167
WordPress Released Security Updates for GN Publisher plugin (28 Feb 2023),"WordPress has released security updates to resolve a reflected Cross-Site Scripting (XSS) vulnerability in the GN Publisher plugin. The affected versions are GN Publisher plugin versions up to, and including 1.5.5.
CVE ID: CVE-2023-1080 (Medium)",4.007624569392765
Dell Security Updates and Workarounds (28 Feb 2023),Dell has released security updates and workarounds to address multiple vulnerabilities in Dell PowerScale OneFS that can be exploited by malicious users to compromise the affected system.,4.509529354347325
SUSE Security Updates (28 Feb 2023),SUSE has released security updates to resolve multiple vulnerabilities in several products.,4.89323140878769
Vulnerability in Hitachi Energy’s Equipment (28 Feb 2023),"An update package validation vulnerability has been discovered in Hitachi Energy’s Equipment- Relion 670, 650 and SAM600-IO Series products. Successful exploitation of this vulnerability can cause the IED to restart, causing a temporary Denial of Service (DoS).
CVE ID: CVE-2022-3864 (Medium)",5.4873262550860575
Vulnerability in Liima (28 Feb 2023),"Hibernate query language (HQL) injection vulnerability has been discovered in Liima. The affected versions are Liima before 1.17.28.
CVE ID: CVE-2023-26093 (Critical)",4.844783667121294
Vulnerability in TOTOLINK A720R (28 Feb 2023),"Server-side template injection vulnerability has been discovered in TOTOLINK A720R. The affected version is TOTOLINK A720R V4.1.5cu.532_ B20210610.
CVE ID: CVE-2023-23064 (Critical)",5.518419453956267
Vulnerability in SourceCodester Music Gallery Site (28 Feb 2023),"SQL injection vulnerability has been discovered in SourceCodester Music Gallery Site. The affected version is SourceCodester Music Gallery Site 1.0.
CVE ID: CVE-2023-1054 (Critical)",5.64434268280324
Vulnerability in SourceCodester Music Gallery Site (28 Feb 2023),"SQL injection vulnerability has been discovered in SourceCodester Music Gallery Site. The affected version is SourceCodester Music Gallery Site 1.0.
CVE ID: CVE-2023-1053 (Critical)",5.64434268280324
WordPress Released Security Update for Houzez theme (28 Feb 2023),"WordPress has released security update to resolve a privilege escalation vulnerability in Houzez theme. The affected versions are Houzez theme versions up to, and including, 2.7.1.
CVE ID: CVE-2023-26540 (Critical)",4.506497382779912
Vulnerability in Liima (28 Feb 2023),"Server-side template injection vulnerability has been discovered in Liima. The affected versions are Liima before 1.17.28.
CVE ID: CVE-2023-26092 (Critical)",4.672557143531071
Red Hat Security Updates (28 Feb 2023),Red Hat has released security updates to address multiple vulnerabilities in several products.,4.9004115665813925
Ubuntu Released Security Updates for OpenJDK (28 Feb 2023),"Ubuntu has released security updates to address several vulnerabilities in OpenJDK. The affected products are Ubuntu 22.10, Ubuntu 22.04 LTS, Ubuntu 20.04 LTS, Ubuntu 18.04 LTS, and Ubuntu 16.04 ESM.
CVE ID: CVE-2023-21830 (Medium), CVE-2023-21843 (Low), CVE-2023-21835 (Medium)",4.920904721845179
Red Hat Security Updates (27 Feb 2023),Red Hat has released security updates to address multiple vulnerabilities in service-binding-operator-bundle-container and service-binding-operator-container for for OpenShift Developer Tools and Services for OCP 4.9.s.,5.118962770132606
Ubuntu Released Security Updates for Apache Portable Runtime (27 Feb 2023),"Ubuntu has released security updates to address an integer overflow vulnerability in Apache Portable Runtime (APR) that can result in memory corruption. The affected products are Ubuntu 22.10, and Ubuntu 22.04 LTS. 
CVE ID: CVE-2022-24963 (Critical)",5.455077956114701
Multiple Vulnerabilities in WAGO Web-Based Management for Multiple Products (27 Feb 2023),"Multiple vulnerabilities have been discovered in WAGO Web-Based Management for multiple products.
CVE ID: CVE-2022-45138 (Critical), CVE-2022-45140 (Critical), CVE-2022-45137 (Medium), CVE-2022-45139 (Medium)",5.747701017199363
Vulnerability in SourceCodester Online Graduate Tracer System (27 Feb 2023),"SQL injection vulnerability has been discovered in SourceCodester Online Graduate Tracer System. The affected version is SourceCodester Online Graduate Tracer System 1.0.
CVE ID: CVE-2023-1040 (Critical)",5.63694892742069
Vulnerability in SourceCodester Best POS Management System (27 Feb 2023),"SQL injection vulnerability has been discovered in SourceCodester Best POS Management System. The affected version is SourceCodester Best POS Management System 1.0.
CVE ID: CVE-2023-0946 (Critical)",5.650722878469642
Vulnerability in SourceCodester Music Gallery Site (27 Feb 2023),"SQL injection vulnerability has been discovered in SourceCodester Music Gallery Site. The affected version is SourceCodester Music Gallery Site 1.0.
CVE ID: CVE-2023-0938 (Critical)",5.64434268280324
Vulnerability in ShopLentor WordPress plugin (27 Feb 2023),"An unserialized user input vulnerability has been discovered in ShopLentor WordPress plugin, which can lead to PHP Object Injection. The affected versions are ShopLentor WordPress plugin before 2.5.4.
CVE ID: CVE-2023-0232 (Critical)",4.887605550764539
Vulnerability in Gluster GlusterFS (27 Feb 2023),"Out-of-bounds Read vulnerability has been discovered in Gluster GlusterFS. The affected version is Gluster GlusterFS 11.0.
CVE ID: CVE-2023-26253 (Critical)",5.349340848993903
Vulnerability in codeprojects Pharmacy Management System (27 Feb 2023),"An unrestricted upload vulnerability has been discovered in codeprojects Pharmacy Management System. The affected version is codeprojects Pharmacy Management System 1.0.
CVE ID: CVE-2023-0918 (Critical)",5.476973313920078
Ubuntu Released Security Updates for Multiple Products (27 Feb 2023),Ubuntu has released security updates to address several vulnerabilities in multiple products. An attacker can exploit these vulnerabilities to take control of an affected system.,5.144185527066417
WordPress Released Security Update for Download Read More Excerpt Link plugin (27 Feb 2023),"WordPress has released a security update to resolve a Cross-Site Request Forgery vulnerability in Download Read More Excerpt Link plugin. The affected versions are Download Read More Excerpt Link plugin versions up to, and including, 1.6.0.
CVE ID: CVE-2023-1068 (Medium)",4.06737178215616
SUSE Security Updates (27 Feb 2023),SUSE has released security updates to resolve multiple vulnerabilities in several products.,4.89323140878769
Multiple Vulnerabilities in Several IBM Products (27 Feb 2023),Multiple vulnerabilities have been discovered in several IBM products. An attacker can exploit these vulnerabilities to take control of an affected system. The updates are available.,5.555590259131574
TigerVNC's Vulnerabilities Affects B&R Products (27 Feb 2023),"It has been discovered that vulnerable TigerVNC versions are being used in B&R products. Successful exploitation of these vulnerabilities may allow an attacker to insert and run arbitrary code in an affected B&R product. Security  updates are available for some products.
CVE ID: CVE-2019-15691 (High), CVE-2019-15692 (High), CVE-2019-15693 (High), CVE-2019-15694 (High), CVE-2019-15695 (High)",5.205984631766827
Debian Security Updates (27 Feb 2023),"Debian has released security updates to resolve several vulnerabilities in spip, and python-werkzeug packages. An attacker can exploit these vulnerabilities to take control of an affected system.
CVE ID: CVE-2023-23934 (Low), CVE-2023-25577 (High)",4.850300972659504
Debian Security Updates (26 Feb 2023),"Debian has released security updates to resolve several vulnerabilities in php7.3, and nodejs package. An attacker can exploit these vulnerabilities to take control of an affected system.
CVE ID: CVE-2022-31631 (Medium), CVE-2023-0567 (Medium), CVE-2023-0568 (Critical), CVE-2023-0662 (High), CVE-2022-43548 (High), CVE-2023-23920",4.748966700796672
Google Released Security Updates for Chrome (25 Feb 2023),Google has released Beta channel OS version: 15329.31.0 Browser version: 111.0.5563.41 for most ChromeOS devices.,5.6444843253233685
Microsoft Edge Security Update (25 Feb 2023),Microsoft has released Microsoft Edge Stable Channel (Version 110.0.1587.56) to resolve multiple vulnerabilities.,5.406008766745606
GitLab Security Update (24 Feb 2023),GitLab has released Community Edition and Enterprise Edition version 15.9.1 to resolve a number of regressions and bugs in the 15.9 release and prior versions.,4.819978239694261
Vulnerability in LuckyframeWEB (24 Feb 2023),"SQL injection vulnerability has been discovered in LuckyframeWEB. The affected version is LuckyframeWEB v3.5.
CVE ID: CVE-2023-24221 (Critical)",5.67664440694117
Vulnerability in LuckyframeWEB (24 Feb 2023),"SQL injection vulnerability has been discovered in LuckyframeWEB. The affected version is LuckyframeWEB v3.5.
CVE ID: CVE-2023-24220 (Critical)",5.67664440694117
Vulnerability in LuckyframeWEB (24 Feb 2023),"SQL injection vulnerability has been discovered in LuckyframeWEB. The affected version is LuckyframeWEB v3.5.
CVE ID: CVE-2023-24219 (Critical)",5.67664440694117
Vulnerability in TOTOlink (24 Feb 2023),"Command injection vulnerability has been discovered in TOTOlink. The affected version is TOTOlink A7100RU(V7.4cu.2313_B20191024).
CVE ID: CVE-2023-24238 (Critical)",5.749256479216542
Vulnerability in TOTOlink (24 Feb 2023),"Command injection vulnerability has been discovered in TOTOlink. The affected version is TOTOlink A7100RU(V7.4cu.2313_B20191024).
CVE ID: CVE-2023-24236 (Critical)",5.749256479216542
Vulnerability in Sequalize js Library (24 Feb 2023),"Improper attribute filtering vulnerability has been discovered in Sequalize js library that can allow an attacker to perform SQL injections.
CVE ID: CVE-2023-22578 (Critical)",5.540590269444385
Vulnerability in PHP (24 Feb 2023),"It has been discovered that in PHP the core path resolution function allocate buffer one byte too small, which can lead to unauthorized data access or modification. The affected versions are PHP 8.0.X before 8.0.28, 8.1.X before 8.1.16 and 8.2.X before 8.2.3.
CVE ID: CVE-2023-0568 (Critical)",4.549352834506848
Vulnerability in Netgear (24 Feb 2023),"A vulnerability has been discovered in Netgear that can lead to command injection. The affected version is Netgear WNDR3700v2 1.0.1.14.
CVE ID: CVE-2023-0849 (Critical)",5.575800413734446
Vulnerability in Kardex Mlog (24 Feb 2023),"Remote code execution vulnerability has been discovered in Kardex Mlog. The affected version is Kardex Mlog MCC 5.7.12+0-a203c2a213-master.
CVE ID: CVE-2023-22855 (Critical)",7.803875000000002
Vulnerability in Libpeconv (24 Feb 2023),"Integer overflow vulnerability has been discovered in Libpeconv before commit 75b1565 (30/11/2022).
CVE ID: CVE-2023-23462 (Critical)",6.085453931487705
Vulnerability in Libpeconv (24 Feb 2023),"Access violation vulnerability has been discovered in Libpeconv before commit b076013 (30/11/2022).
CVE ID: CVE-2023-23461 (Critical)",5.531720316599012
Vulnerability in Priority Web (24 Feb 2023),"It has been discovered that parameter manipulation on an unspecified end-point of Priority Web can allow authentication bypass. The affected version is Priority Web version 19.1.0.68.
CVE ID: CVE-2023-23460 (Critical)",4.913122226241046
WordPress Released Security Update for All in One SEO Pack plugin (24 Feb 2023),"WordPress has released a security update to resolve a Stored Cross-Site Scripting vulnerability in All in One SEO Pack plugin. The affected versions are All in One SEO Pack plugin versions up to, and including, 4.2.9.
CVE ID: CVE-2023-0586 (Medium)",4.198029818700623
WordPress Released Security Update for All in One SEO Pack plugin (24 Feb 2023),"WordPress has released a security update to resolve a Stored Cross-Site Scripting vulnerability in All in One SEO Pack plugin. The affected versions are All in One SEO Pack plugin versions up to, and including, 4.2.9.
CVE ID: CVE-2023-0585 (Medium)",4.198029818700623
WordPress Released Security Update for WP Meta SEO plugin (24 Feb 2023),"WordPress has released a security update to resolve a Cross-Site Request Forgery vulnerability in WP Meta SEO plugin. The affected versions are WP Meta SEO plugin versions up to, and including, 4.5.3.
CVE ID: CVE-2023-1029 (Medium)",4.188385844030291
WordPress Released Security Update for Spotify Play Button for WordPress plugin (24 Feb 2023),"WordPress has released a security update to resolve a Stored Cross-Site Scripting vulnerability in Spotify Play Button for WordPress plugin. The affected versions areSpotify Play Button for WordPress plugin versions up to, and including, 2.05.",4.383878532131878
Multiple Vulnerabilities in Several IBM Products (24 Feb 2023),Multiple vulnerabilities have been discovered in several IBM products. An attacker can exploit these vulnerabilities to take control of an affected system. The updates are available.,5.555590259131574
Multiple Vulnerabilities in Several IBM Products (24 Feb 2023),Multiple vulnerabilities have been discovered in several IBM products. An attacker can exploit these vulnerabilities to take control of an affected system. The updates are available.,5.555590259131574
Multiple Vulnerabilities in PTC's Equipment (23 Feb 2023),"Multiple vulnerabilities such as Improper Validation of Array Index, Integer Overflow or Wraparound have been discovered in PTC's Equipment- ThingWorx Edge. Successful exploitation of these vulnerabilities can allow an attacker to crash the device or could allow remote code execution. 
CVE ID: CVE-2023-0755 (Critical), CVE-2023-0754 (Critical)",7.567938931297709
HAProxy Security Updates (23 Feb 2023),"HAProxy has released security updates to address a bypass of access control vulnerability in the HTTP header parsers. The affected versions are HAProxy before 2.7.3.
CVE ID: CVE-2023-25725 (Critical)",4.038587739695118
Vulnerability in ConnectWise Control (23 Feb 2023),"A vulnerability has been discovered in ?ConnectWise Control through 22.9.10032 that allows to escalate privileges, or execute arbitrary commands.
CVE ID: CVE-2023-25718 (Critical)",7.427960934830258
Vulnerability in Food Ordering System (23 Feb 2023),"An arbitrary file upload vulnerability has been discovered in Food Ordering System that allows attackers to execute arbitrary code via a crafted PHP file. The affected version is Food Ordering System v2.0.
CVE ID: CVE-2023-24646 (Critical)",7.1446547821139585
Vulnerability in Ruckus Wireless Admin (23 Feb 2023),"A Remote Code Execution (RCE) vulnerability has been discovered in Ruckus Wireless Admin via an unauthenticated HTTP GET Request. The affected versions are Ruckus Wireless Admin through 10.4.
CVE ID: CVE-2023-25717 (Critical)",7.559808333333332
Vulnerability in GitHub Repository (23 Feb 2023),"A command injection vulnerability has been discovered in a GitHub repository. The affected versions are GitHub repository thorsten/phpmyfaq prior to 3.1.11.
CVE ID: CVE-2023-0789 (Critical)",4.4917503544965065
Vulnerability in GitHub Repository (23 Feb 2023),"A code Injection vulnerability has been discovered in a GitHub repository. The affected versions are GitHub repository thorsten/phpmyfaq prior to 3.1.11.
CVE ID: CVE-2023-0788 (Critical)",5.252639503222045
Ubuntu Released Security Updates for Linux kernel (AWS) (23 Feb 2023),"Ubuntu has released security updates to address several vulnerabilities in Linux kernel (AWS). The affected product is Ubuntu 16.04 ESM.
CVE ID: CVE-2023-0045 (Low), CVE-2023-23559 (High), CVE-2022-41858 (High), CVE-2021-4155 (Medium), CVE-2022-42895 (Medium), CVE-2022-20566 (High)",5.001785661624165
Google Released Security Updates for Chrome (23 Feb 2023),"Google has released Stable channel 110.0.5481.181 (Platform version: 15278.72.0) for most ChromeOS devices, Beta channel 111.0.5563.41 for Windows, Mac and Linux, Chrome Dev 112 (112.0.5610.0) for Android and LTC-108, 108.0.5359.221 (Platform Version: 15183.8240) for most ChromeOS devices to resolve multiple vulnerabilities.
CVE ID: CVE-2023-0128 (High), CVE-2023-0129 (High), CVE-2022-4139 (High), CVE-2022-4378 (High), CVE-2022-45934 (High)",5.392618383858004
SUSE Security Updates (23 Feb 2023),SUSE has released security updates to resolve multiple vulnerabilities in several products.,4.89323140878769
Multiple Vulnerabilities in Several NetApp Products (23 Feb 2023),Multiple vulnerabilities have been discovered in several NetApp products. An attacker can exploit these vulnerabilities to take control of an affected system. Security updates are available for some products.,5.220410664424523
Debian Security Updates (23 Feb 2023),Debian has released security updates to resolve several vulnerabilities in multiple products. An attacker can exploit these vulnerabilities to take control of an affected system.,5.136185527066417
Red Hat Security Updates (23 Feb 2023),Red Hat has released security updates to address multiple vulnerabilities in several products.,4.9004115665813925
Multiple ClamAV Vulnerabilities in Synology Products (22 Feb 2023),"Multiple ClamAV vulnerabilities allow remote attackers to execute arbitrary code or local users to obtain sensitive information via a susceptible version of Antivirus Essential, Synology Mail Server, and Synology MailPlus Server. Security updates are available for some products.
CVE ID: CVE-2023-20032 (Critical), CVE-2023-20052 (Medium)",7.348243131868136
Multiple Vulnerabilities in SHIRASAGI (22 Feb 2023),"Multiple Cross Site Scripting (XSS) vulnerabilities have been discovered in SHIRASAGI. The affected versions are SHIRASAGI v1.16.2 and earlier. Security update is available.
CVE ID: CVE-2023-22425 (Medium), CVE-2023-22427 (Medium)",4.748279087214242
Ubuntu Released Security Updates for Multiple Products (22 Feb 2023),"Ubuntu has released security updates to address several vulnerabilities in Linux kernel (HWE), and MariaDB. The affected products are Ubuntu 16.04 ESM, Ubuntu 22.10, Ubuntu 22.04 LTS, and Ubuntu 20.04 LTS.",4.841698426527861
Multiple Vulnerabilities in WordPress Plugins (22 Feb 2023),Multiple vulnerabilities have been discovered in various WordPress plugins. Security updates & patches are available for some plugins.,5.2502966616639375
Dell PowerVault ME5 Security Update for OpenSSL Vulnerability (22 Feb 2023),"Dell has released a security update to address the OpenSSL vulnerability in Dell PowerVault ME5. The affected products are ME5012, ME5024, & ME5084 using versions before ME5.1.1.0.5.
CVE ID: CVE-2022-0778 (High)",4.266958580899838
Vulnerability in F5 Products (22 Feb 2023),"Multiple vulnerabilities have been discovered in BIG-IP (all modules), F5OS, NGINX and several products of F5.
CVE ID: CVE-2022-41622 (Medium), CVE-2022-36760 (Medium)",5.658391840363057
SUSE Security Updates (22 Feb 2023),SUSE has released security updates to resolve multiple vulnerabilities in several products.,4.89323140878769
Multiple Vulnerabilities in Several IBM Products (22 Feb 2023),Multiple vulnerabilities have been discovered in several IBM products. An attacker can exploit these vulnerabilities to take control of an affected system. The updates are available.,5.555590259131574
Vulnerability in TOTOLINK (22 Feb 2023),"A command injection vulnerability has been discovered in TOTOLINK CA300-PoE. The affected version is TOTOLINK CA300-PoE V6.2c.884.
CVE ID: CVE-2023-24161 (Critical)",5.768935622989435
Vulnerability in TOTOLINK (22 Feb 2023),"A command injection vulnerability has been discovered in TOTOLINK CA300-PoE. The affected version is TOTOLINK CA300-PoE V6.2c.884.
CVE ID: CVE-2023-24160 (Critical)",5.768935622989435
Vulnerability in TOTOLINK (22 Feb 2023),"A command injection vulnerability has been discovered in TOTOLINK CA300-PoE. The affected version is TOTOLINK CA300-PoE V6.2c.884.
CVE ID: CVE-2023-24159 (Critical)",5.768935622989435
Vulnerability in COMOS (22 Feb 2023),"A Structured Exception Handler (SEH) based buffer overflow vulnerability has been discovered in cache validation service of COMOS which can cause execute arbitrary code & Denial of Service (DoS) condition. The affected versions are COMOS V10.2, COMOS V10.3.3.1, COMOS V10.3.3.2, COMOS V10.3.3.3, COMOS V10.3.3.4, COMOS V10.4.0.0, COMOS V10.4.1.0, COMOS V10.4.2.0. 
CVE ID: CVE-2023-24482 (Critical)",7.272450009054357
Vulnerability in ureport (22 Feb 2023),"A directory traversal vulnerability has been discovered in ureport v2.2.9.
CVE ID: CVE-2023-24188 (Critical)",5.69431653639966
Vulnerability in Tenda AC23 (22 Feb 2023),"A vulnerability has been discovered in Tenda AC23 that leads to out-of-bounds write. The affected version is Tenda AC23 16.03.07.45.
CVE ID: CVE-2023-0782 (Critical)",5.3235691130488165
